,Open,High,Low,Close,Volume,tomorrow,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA
2019-01-04,3767.2,3823.64,3703.57,3792.01,29519.554671,3770.96,0,3983.607,5247.5016000000005,3729.6445,0,1,0,-0.3595,40,42.0,-2.0,46.45,53.76,45.39
2019-01-05,3790.09,3840.99,3751.0,3770.96,30490.667751,3987.6,1,3944.3792,5220.7705,3758.6590000000006,0,1,0,0.6403,40,40.0,0.0,46.05,53.18,45.38
2019-01-06,3771.12,4027.71,3740.0,3987.6,36553.806709,3975.45,0,3906.6796000000004,5191.5888,3785.7735000000002,1,1,0,0.0,38,40.0,-2.0,45.85,52.92,45.34
2019-01-07,3987.62,4017.9,3921.53,3975.45,31869.846264,3955.13,0,3873.8658,5165.119,3809.6995,1,1,0,0.5267,40,38.0,2.0,45.0,52.84,45.35
2019-01-08,3976.76,4069.8,3903.0,3955.13,38901.423122,3966.65,1,3840.1348,5138.9097,3825.8230000000003,1,1,0,0.0,38,40.0,-2.0,44.3,52.64,45.41
2019-01-09,3955.45,4006.81,3930.04,3966.65,28989.439511,3585.88,0,3821.0368,5112.195299999999,3840.4685000000004,1,1,0,0.0,41,38.0,3.0,43.3,52.02,45.44
2019-01-10,3966.06,3996.01,3540.0,3585.88,59402.22851,3601.31,1,3809.1926000000003,5085.7457,3836.3199999999997,0,0,0,0.8271,45,41.0,4.0,42.35,50.84,45.5
2019-01-11,3585.88,3658.0,3465.0,3601.31,38338.654733,3583.13,0,3787.6888,5056.346600000001,3823.6810000000005,0,0,0,-0.4574,39,45.0,-6.0,42.1,50.16,45.56
2019-01-12,3601.31,3618.19,3530.0,3583.13,21999.928354,3476.81,0,3772.315,5027.2597000000005,3806.3010000000004,0,0,0,1.4754,34,35.0,-1.0,41.9,49.84,45.58
2019-01-13,3584.1,3611.1,3441.3,3476.81,26385.757454,3626.09,1,3755.5654,4997.1530999999995,3788.972,0,0,0,0.4404,35,34.0,1.0,41.45,49.34,45.51
2019-01-14,3477.56,3671.87,3467.02,3626.09,35235.211215,3553.06,0,3746.4527999999996,4965.5647,3762.4120000000003,0,0,0,0.0,35,35.0,0.0,40.65,49.02,45.5
2019-01-15,3626.08,3648.42,3516.62,3553.06,34137.997459,3591.84,1,3737.259,4935.8829,3756.4269999999997,0,0,0,0.25,34,35.0,-1.0,40.2,48.04,45.52
2019-01-16,3553.06,3645.0,3543.51,3591.84,27480.179977,3616.21,1,3731.0762000000004,4905.260899999999,3745.193,0,0,0,0.0,34,34.0,0.0,39.65,47.14,45.55
2019-01-17,3591.84,3634.7,3530.39,3616.21,29755.440838,3594.87,0,3725.4088,4874.4492,3746.3894999999998,0,0,0,0.0,32,34.0,-2.0,39.2,46.24,45.51
2019-01-18,3613.32,3620.0,3565.75,3594.87,22713.446755,3665.3,1,3712.4359999999997,4844.0452,3735.237,0,0,0,0.0,29,32.0,-3.0,38.6,45.5,45.45
2019-01-19,3594.87,3720.0,3594.23,3665.3,22171.578123,3539.28,0,3698.4165999999996,4813.6839,3730.2144999999996,0,0,0,0.0,31,29.0,2.0,37.85,44.9,45.35
2019-01-20,3665.75,3693.73,3475.0,3539.28,27901.938598,3526.9,0,3690.8962000000006,4787.8101,3723.3839999999996,0,0,0,0.0,29,31.0,-2.0,37.45,44.48,45.17
2019-01-21,3539.26,3559.51,3475.5,3526.9,19644.436839,3570.93,1,3677.8814,4760.2228,3715.203,0,0,0,0.5179,29,29.0,0.0,37.0,44.16,45.04
2019-01-22,3526.88,3608.5,3434.85,3570.93,29336.442967,3552.82,0,3665.1992,4732.1625,3701.6910000000003,0,0,0,-0.4574,31,29.0,2.0,36.35,43.86,45.0
2019-01-23,3570.41,3607.98,3514.5,3552.82,24938.842698,3569.62,1,3658.9376,4704.4784,3687.3095000000003,0,0,0,0.0,30,31.0,-1.0,35.8,43.42,44.97
2019-01-24,3552.97,3589.0,3529.22,3569.62,20826.25118,3565.29,0,3650.9611999999997,4672.4816,3676.6115000000004,0,0,0,-0.296,32,30.0,2.0,35.2,43.0,44.84
2019-01-25,3569.07,3587.15,3522.51,3565.29,17608.346671,3565.25,0,3646.9568,4640.5851,3665.4919999999997,0,0,0,-0.6989,29,32.0,-3.0,34.8,42.66,44.78
2019-01-26,3566.69,3662.94,3545.0,3565.25,19476.532344,3550.84,0,3648.0876000000003,4608.8291,3655.2084999999997,0,0,0,0.0,28,29.0,-1.0,34.25,42.24,44.71
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,3434.15,0,3651.3216,4578.2919999999995,3634.0909999999994,0,0,0,0.0,29,28.0,1.0,33.75,41.3,44.61
2019-01-28,3550.05,3557.75,3380.27,3434.15,40405.111401,3411.04,0,3654.1198000000004,4548.511600000001,3612.8605000000002,0,0,0,-0.9965999999999999,34,29.0,5.0,33.2,40.88,44.55
2019-01-29,3434.0,3443.45,3349.92,3411.04,29544.928977,3458.18,1,3651.8954,4516.9691,3586.8115,0,0,0,0.0,33,34.0,-1.0,33.0,40.64,44.55
2019-01-30,3410.04,3478.0,3387.1,3458.18,23968.260243,3434.1,0,3651.4586000000004,4485.178400000001,3559.031,0,0,0,-0.4374,31,33.0,-2.0,32.6,40.32,44.57
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,3462.07,1,3653.0144,4453.9482,3552.6459999999997,0,0,0,0.9852000000000001,31,31.0,0.0,31.9,39.94,44.52
2019-02-01,3434.1,3488.0,3401.2,3462.07,25260.476159,3504.77,1,3652.7964,4422.7541,3544.2854999999995,0,0,0,1.3599999999999999,30,31.0,-1.0,31.5,39.6,44.46
2019-02-02,3462.2,3526.4,3440.29,3504.77,17920.802,3458.11,0,3655.9966000000004,4391.7198,3538.2324999999996,0,0,0,0.9642999999999999,29,30.0,-1.0,31.3,39.22,44.4
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,3463.22,1,3661.6086,4361.4866,3539.6305,0,0,0,0.0,27,29.0,-2.0,31.0,38.78,44.26
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,3471.59,1,3666.5363999999995,4330.6814,3531.2315000000003,0,0,0,0.5267,31,27.0,4.0,30.6,38.36,44.18
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,3405.37,0,3671.2273999999998,4300.2576,3526.7395000000006,0,0,0,0.7096,36,31.0,5.0,30.45,38.1,44.2
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,3398.4,0,3670.4775999999997,4270.0742,3520.7270000000003,0,0,0,-0.0516,34,36.0,-2.0,30.55,37.72,44.24
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,3659.04,1,3665.5254000000004,4240.6829,3510.185,0,0,0,0.3612,34,34.0,0.0,30.65,37.32,44.21
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,3665.18,1,3660.2490000000003,4211.3582,3500.3615000000004,0,1,0,0.0,36,34.0,2.0,30.9,36.84,44.19
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,3680.06,1,3652.4374000000007,4184.2293,3500.0485,1,1,0,0.0,32,36.0,-4.0,31.15,36.36,44.19
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,3631.05,0,3648.9678000000004,4156.7811,3506.3435,1,1,0,-0.2732,30,32.0,-2.0,31.3,36.0,44.12
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,3631.46,1,3643.5908,4129.2419,3514.0015,0,1,0,0.0,33,30.0,3.0,31.35,35.74,44.06
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,3609.4,0,3637.6176,4101.681500000001,3517.0074999999997,0,1,0,-0.1553,31,33.0,-2.0,31.45,35.54,44.05
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,3590.56,0,3630.0866000000005,4073.1376,3520.9394999999995,0,1,0,0.0,30,31.0,-1.0,31.5,35.14,44.01
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,3602.47,1,3627.3588,4044.5416999999998,3522.9284999999995,0,1,0,-0.2481,30,30.0,0.0,31.4,34.86,43.92
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,3618.41,1,3623.6152,4015.2562,3524.1920000000005,0,1,0,0.6493,29,30.0,-1.0,31.45,34.56,43.81
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,3667.58,1,3624.3064,3985.4963000000002,3526.053,0,1,0,0.8734,29,29.0,0.0,31.5,34.28,43.74
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,3898.6,1,3619.8894,3956.882,3529.4314999999997,1,1,0,0.0,27,29.0,-2.0,31.5,33.98,43.69
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,3907.79,1,3619.3346,3929.3579000000004,3541.103,1,1,0,0.0,35,27.0,8.0,31.15,33.64,43.6
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,3969.74,1,3621.2684000000004,3904.0134000000003,3565.4810000000007,1,1,1,-0.43350000000000005,40,35.0,5.0,31.25,33.56,43.62
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,3937.31,0,3625.3662000000004,3878.5932000000003,3587.9615,1,1,1,0.3802,32,40.0,-8.0,31.7,33.6,43.71
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,3962.0,1,3628.8182,3853.7599,3614.7435000000005,1,1,1,0.7030000000000001,35,32.0,3.0,31.75,33.4,43.68
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,4117.76,1,3630.3932,3828.5563999999995,3638.5055,1,1,1,0.6041,33,35.0,-2.0,32.0,33.26,43.66
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,3743.56,0,3634.2976,3808.9523,3661.3669999999997,1,1,1,0.6908,35,33.0,2.0,32.2,33.08,43.42
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,3827.92,1,3640.8126,3792.5959,3694.3494999999994,1,1,0,0.0,38,35.0,3.0,32.6,32.98,43.08
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,3809.23,0,3640.2646000000004,3773.4720999999995,3708.366499999999,1,1,1,-0.6636,35,38.0,-3.0,32.95,32.94,42.93
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,3818.07,1,3637.071,3755.4684,3726.183,1,1,1,0.060299999999999965,32,35.0,-3.0,32.9,32.88,42.86
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,3813.69,0,3633.7466000000004,3736.9407,3746.376,1,1,1,0.0,30,32.0,-2.0,32.8,32.72,42.68
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,3823.0,1,3631.0054000000005,3726.0211,3767.3594999999996,1,1,1,0.0,33,30.0,3.0,32.6,32.56,42.29
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,3819.93,0,3627.9462,3718.5694,3775.0919999999996,1,1,1,0.5106,29,33.0,-4.0,32.45,32.4,41.62
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,3807.75,0,3632.6886000000004,3710.1887,3782.983,1,1,1,0.0,27,29.0,-2.0,32.3,32.08,41.12
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,3715.3,0,3637.061,3704.688,3789.9764999999998,1,1,1,0.0,32,27.0,5.0,32.15,31.84,40.84
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,3857.73,1,3641.5534000000002,3698.5594,3798.8115000000007,1,0,1,0.5175,30,32.0,-2.0,32.1,31.8,40.57
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,3861.84,1,3646.3232000000003,3696.388,3803.0035000000003,1,1,1,0.3612,31,30.0,1.0,32.05,31.7,40.36
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,3873.64,1,3650.956,3694.1075,3815.4200000000005,1,1,1,-0.7530000000000001,30,31.0,-1.0,32.1,31.62,39.83
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,3864.89,0,3657.1315999999997,3694.1039,3828.9839999999995,1,1,1,0.0,32,30.0,2.0,32.1,31.54,39.34
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,3943.04,1,3662.7676,3694.0882,3842.5424999999996,1,1,1,0.0,29,32.0,-3.0,32.25,31.5,38.87
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,3916.82,0,3667.7412,3690.0886000000005,3854.8665,1,1,1,0.5423,30,29.0,1.0,32.25,31.44,38.47
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,3871.61,0,3674.7046,3686.5606,3868.6395,1,1,1,0.0,32,30.0,2.0,32.4,31.46,38.18
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,3882.73,1,3679.735,3685.3156,3869.5505,1,1,1,0.0,29,32.0,-3.0,32.25,31.48,37.98
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,3866.0,0,3686.3815999999997,3682.1315000000004,3867.7415,1,1,1,0.0,29,29.0,0.0,31.7,31.48,37.82
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,3877.12,1,3693.4982,3679.3487,3863.3909999999996,1,1,1,0.4404,29,29.0,0.0,31.55,31.48,37.67
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,3923.76,1,3699.3996,3679.1686,3859.8255,1,1,1,0.3612,28,29.0,-1.0,31.25,31.44,37.43
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,4005.98,1,3705.8856,3678.4233999999997,3855.5815000000002,1,1,1,0.7269,27,28.0,-1.0,31.0,31.4,37.2
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,3981.14,0,3712.9684,3679.9626000000003,3845.8815000000004,1,1,1,-0.1531,30,27.0,3.0,30.6,31.3,36.98
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,3987.81,1,3721.7821999999996,3684.9349000000007,3859.0025,1,1,1,0.2006,28,30.0,-2.0,30.2,31.32,36.78
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,4015.53,1,3730.1,3690.7107999999994,3866.6634999999997,1,1,1,0.2732,30,28.0,2.0,29.85,31.32,36.31
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,4043.04,1,3738.8394,3696.4795999999997,3875.5925,1,1,1,0.0,30,30.0,0.0,29.75,31.34,36.11
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,3980.64,0,3750.467,3701.1812,3885.4655000000007,1,1,1,0.5645,33,30.0,3.0,29.75,31.26,35.95
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,3986.93,1,3763.107,3707.2827999999995,3896.933,1,1,1,-0.7845,30,33.0,-3.0,29.75,31.26,35.79
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,4006.01,1,3773.5562,3713.2853000000005,3904.815,1,1,1,0.6477999999999999,29,30.0,-1.0,29.8,31.24,35.59
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,3992.18,0,3784.6128,3718.7046,3913.165,1,1,1,0.8176,27,29.0,-2.0,29.9,31.2,35.4
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,3936.12,0,3795.4916,3725.7441,3923.078,1,1,1,0.6908,25,27.0,-2.0,29.65,31.14,35.18
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,3948.55,1,3805.2398,3733.4242,3936.9219999999996,1,0,1,0.0,28,25.0,3.0,29.4,31.06,34.92
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,4038.05,1,3814.8,3740.6682,3940.8415,1,1,1,0.0,28,28.0,0.0,29.25,31.08,34.72
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,4027.81,0,3824.5066,3747.8669999999997,3945.1770000000006,1,1,1,0.0,32,28.0,4.0,29.15,31.02,34.56
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,4103.25,1,3835.8358000000003,3753.1567000000005,3953.3975,1,1,1,0.4574,30,32.0,-2.0,29.15,30.94,34.33
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,4106.97,1,3848.2845999999995,3756.905,3961.5434999999998,1,1,1,0.0,31,30.0,1.0,29.2,30.86,34.09
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,4103.95,0,3862.3815999999997,3761.3153,3969.553999999999,1,1,1,0.8849,29,31.0,-2.0,29.25,30.8,33.82
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,4144.56,1,3871.3401999999996,3761.8888,3979.0615,1,1,1,0.34,27,29.0,-2.0,29.1,30.66,33.51
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,4857.29,1,3880.1156,3764.5416999999998,3990.6785000000004,1,1,1,0.0,31,27.0,4.0,29.0,30.56,33.28
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,4932.6,1,3889.4056,3766.4982,4003.7700000000004,1,1,1,-0.34,73,31.0,42.0,29.1,30.58,33.16
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,4898.66,0,3913.9304,3775.7739999999994,4053.3345,1,1,1,0.19619999999999999,77,73.0,4.0,31.3,31.38,33.46
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,5004.95,1,3939.9531999999995,3785.0199,4106.1085,1,1,1,0.34,56,77.0,-21.0,33.75,32.3,33.72
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,5043.89,1,3965.7383999999997,3796.5486,4154.8535,1,1,1,-0.0258,42,56.0,-14.0,35.2,32.82,33.84
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,5170.27,1,3994.0262,3808.8207,4204.802000000001,1,1,1,-0.4884,37,42.0,-5.0,35.8,33.06,33.81
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,5236.9,1,4022.8545999999997,3823.5805000000005,4257.9395,1,1,1,0.0,39,37.0,2.0,36.25,33.22,33.75
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,5150.0,0,4053.8918,3836.8906,4317.062500000001,1,1,1,-0.5411,46,39.0,7.0,36.7,33.42,33.7
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,5308.25,1,4085.2782,3852.3064,4378.130999999999,1,1,1,0.0,38,46.0,-8.0,37.5,33.8,33.72
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,5017.37,0,4110.3062,3865.7873,4433.479,1,1,1,0.0,42,38.0,4.0,37.75,33.86,33.71
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,5048.01,1,4138.3153999999995,3881.8408,4499.8595000000005,1,1,1,1.1733,40,42.0,-2.0,38.35,33.9,33.75
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,5045.22,0,4159.268,3894.0431,4551.3814999999995,1,1,1,-0.07279999999999998,38,40.0,-2.0,38.9,34.06,33.73
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,5131.3,1,4181.482,3905.9376,4603.4815,1,1,1,0.13650000000000007,35,38.0,-3.0,39.45,34.12,33.69
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,5024.95,0,4203.1464000000005,3918.7219999999998,4656.133500000001,1,1,1,-0.2263,32,35.0,-3.0,39.95,34.16,33.62
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,5173.72,1,4223.4172,3932.1149000000005,4715.8925,1,1,1,0.0,36,32.0,4.0,40.15,34.1,33.54
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,5202.82,1,4249.045,3944.6548,4769.7125,1,1,1,-0.5994,37,36.0,1.0,40.55,34.06,33.5
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,5258.44,1,4275.961,3956.5160000000005,4826.496000000001,1,1,1,-0.6486,38,37.0,1.0,40.8,34.1,33.49
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,5258.68,1,4303.8328,3968.7897000000003,4885.2465,1,1,1,0.3612,36,38.0,-2.0,41.2,34.22,33.47
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,5291.73,1,4332.6402,3981.8228000000004,4943.005999999999,1,1,1,-0.1939,36,36.0,0.0,41.45,34.34,33.45
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,5256.14,0,4361.54,3994.7431,5000.5915,1,1,1,0.7531,34,36.0,-2.0,41.8,34.4,33.4
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,5357.14,1,4390.9146,4011.8016,5059.9805,1,1,1,0.25,38,34.0,4.0,42.15,34.5,33.29
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,5493.31,1,4419.6388,4028.3498999999997,5115.5595,1,1,1,0.9081,34,38.0,-4.0,42.5,34.72,33.28
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,5415.0,0,4450.6266,4046.09,5140.552000000001,1,1,1,0.4939,46,34.0,12.0,40.55,34.76,33.28
2019-04-24,5490.91,5582.2,5333.35,5415.0,48224.152413,5219.9,0,4486.1867999999995,4066.255,5168.5875,1,1,1,-0.2732,41,46.0,-5.0,39.0,35.08,33.39
2019-04-25,5415.0,5491.84,5102.0,5219.9,49636.089948,5314.1,1,4517.3322,4084.1441000000004,5194.4045,1,1,1,0.6973,39,41.0,-2.0,38.25,35.28,33.45
2019-04-26,5220.47,5510.0,5161.62,5314.1,48912.294513,5295.69,0,4544.4934,4100.8125,5205.152,1,1,1,0.4019,39,39.0,0.0,38.1,35.46,33.5
2019-04-27,5315.0,5342.5,5257.67,5295.69,15422.896935,5307.52,1,4573.302599999999,4118.0351,5218.6625,1,1,1,0.4857,33,39.0,-6.0,38.2,35.6,33.55
2019-04-28,5295.69,5340.0,5259.48,5307.52,14371.433869,5238.14,0,4601.9186,4134.829900000001,5224.9335,1,1,1,1.0885,31,33.0,-2.0,37.9,35.68,33.56
2019-04-29,5309.81,5332.0,5178.8,5238.14,19918.135079,5320.81,1,4629.2082,4151.956399999999,5228.4645,1,1,1,-0.35100000000000003,30,31.0,-1.0,37.15,35.7,33.58
2019-04-30,5238.14,5339.98,5192.15,5320.81,22238.06823,5383.2,1,4655.634599999999,4167.6848,5232.8715,1,1,1,0.02290000000000003,31,30.0,1.0,36.75,35.66,33.57
2019-05-01,5321.94,5402.0,5316.2,5383.2,17217.473216,5492.87,1,4684.6186,4185.5001,5233.4995,1,1,1,-0.4168,33,31.0,2.0,36.2,35.7,33.59
2019-05-02,5383.2,5538.0,5370.0,5492.87,22795.787835,5772.69,1,4714.628,4204.0631,5251.791,1,1,1,-0.296,35,33.0,2.0,35.85,35.78,33.63
2019-05-03,5494.81,5844.0,5477.57,5772.69,46297.172849,5829.45,1,4747.1654,4223.2825,5274.034,1,1,1,-0.9193,41,35.0,6.0,35.7,35.9,33.67
2019-05-04,5770.62,5900.0,5587.45,5829.45,39682.408991,5775.62,0,4785.0768,4245.4812,5310.407499999999,1,1,1,0.7192000000000001,38,41.0,-3.0,36.0,36.16,33.78
2019-05-05,5829.83,5839.9,5696.0,5775.62,23822.543775,5747.79,0,4823.1906,4268.0795,5345.3150000000005,1,1,1,0.0,38,38.0,0.0,36.3,36.38,33.84
2019-05-06,5773.18,5805.0,5619.14,5747.79,25256.596325,5846.34,1,4858.5834,4290.1828000000005,5382.8485,1,1,1,1.1749,38,38.0,0.0,36.4,36.54,33.93
2019-05-07,5749.92,6028.41,5747.74,5846.34,39905.064422,5987.29,1,4893.9164,4312.0082,5411.552,1,1,1,0.0,45,38.0,7.0,36.45,36.74,34.03
2019-05-08,5846.34,6014.72,5772.2,5987.29,23074.186907,6209.18,1,4931.087,4334.9632,5443.728,1,1,1,-0.0007000000000000339,44,45.0,-1.0,36.8,37.04,34.19
2019-05-09,5986.66,6224.55,5983.71,6209.18,27453.011436,6373.33,1,4970.522199999999,4360.4946,5480.1705,1,1,1,-0.3818,51,44.0,7.0,37.2,37.32,34.29
2019-05-10,6209.95,6468.92,6172.0,6373.33,36623.61079,7076.22,1,5013.845,4388.476,5527.6955,1,1,1,1.3565,55,51.0,4.0,37.95,37.68,34.47
2019-05-11,6375.16,7343.99,6372.85,7076.22,74022.424393,6967.31,0,5061.6988,4417.6275,5581.7755,1,1,1,0.2259,70,55.0,15.0,39.0,38.18,34.71
2019-05-12,7076.24,7521.78,6750.0,6967.31,86948.975339,7790.71,1,5123.4846,4454.0487,5672.7795,1,1,1,-0.9107000000000001,80,70.0,10.0,40.6,39.0,35.1
2019-05-13,6968.24,8100.0,6870.0,7790.71,85804.735333,7947.56,1,5182.7106,4489.101100000001,5753.288,1,1,1,0.7388,90,80.0,10.0,42.9,40.06,35.6
2019-05-14,7795.62,8366.0,7599.56,7947.56,76583.722603,8169.87,1,5258.6812,4531.9605,5868.158,1,1,1,-0.4299,100,90.0,10.0,45.1,41.36,36.21
2019-05-15,7945.26,8249.0,7850.0,8169.87,37884.327211,7866.59,0,5338.91,4576.855,5994.786,1,1,1,2.0091,83,100.0,-17.0,48.05,42.8,36.94
2019-05-16,8169.08,8320.0,7705.0,7866.59,69630.513996,7355.26,0,5423.3364,4623.9214999999995,6142.2845,1,1,1,0.3838,77,83.0,-6.0,50.25,43.9,37.46
2019-05-17,7868.67,7925.0,6913.0,7355.26,88752.008159,7257.45,0,5499.9072,4667.8715,6269.909,1,1,1,0.0,81,77.0,4.0,52.15,44.8,37.87
2019-05-18,7355.28,7458.0,7156.61,7257.45,37054.944779,8148.48,1,5566.4562,4707.370400000001,6372.8875,1,1,1,0.6522000000000001,54,81.0,-27.0,54.55,45.82,38.34
2019-05-19,7257.32,8275.09,7243.08,8148.48,65577.442058,7938.15,0,5629.5402,4745.9609,6470.384,1,1,1,1.2284,66,54.0,12.0,55.7,46.28,38.54
2019-05-20,8147.94,8156.03,7553.0,7938.15,65859.208564,7904.87,0,5710.370400000001,4790.8553,6615.901,1,1,1,-0.03270000000000001,66,66.0,0.0,57.5,47.02,38.84
2019-05-21,7937.16,8042.32,7771.0,7904.87,52301.752247,7628.43,0,5787.054399999999,4833.585,6746.767999999999,1,1,1,1.2439,63,66.0,-3.0,59.25,47.8,39.18
2019-05-22,7904.48,8016.0,7465.0,7628.43,49136.994589,7851.51,1,5862.2606000000005,4875.833100000001,6872.8515,1,1,1,-0.5257,59,63.0,-4.0,60.75,48.44,39.51
2019-05-23,7627.8,7940.98,7461.0,7851.51,49648.184701,7964.87,1,5917.683400000001,4915.8069,6979.6295,1,1,1,0.0516,51,59.0,-8.0,61.95,48.16,39.77
2019-05-24,7849.95,8130.0,7766.0,7964.87,46664.785325,8025.41,1,5976.061599999999,4958.0073999999995,7083.5705,1,1,1,-0.34,52,51.0,1.0,62.45,47.64,39.97
2019-05-25,7964.52,8091.8,7908.34,8025.41,28414.328817,8614.43,1,6037.385800000001,5001.5621,7190.3414999999995,1,1,1,1.6371,46,52.0,-6.0,63.15,47.56,40.19
2019-05-26,8023.0,8740.0,7833.42,8614.43,49652.144567,8756.32,1,6097.795,5045.9106,7302.831,1,1,1,-0.9178999999999999,45,46.0,-1.0,63.55,47.64,40.35
2019-05-27,8612.54,8908.32,8589.0,8756.32,51886.768793,8715.64,0,6169.2058,5096.0302,7446.1630000000005,1,1,1,-0.15350000000000003,77,45.0,32.0,63.9,47.8,40.51
2019-05-28,8752.52,8798.49,8510.63,8715.64,31470.551534,8645.68,0,6240.9268,5147.4093,7591.661999999999,1,1,1,-0.21949999999999997,66,77.0,-11.0,65.5,48.56,40.99
2019-05-29,8716.87,8750.0,8406.6,8645.68,33880.865922,8269.54,0,6310.5016000000005,5197.8899,7728.079500000002,1,1,1,0.20269999999999994,63,66.0,-3.0,66.6,48.96,41.38
