,Open,High,Low,Close,Volume,target,50MA,100MA,20MA,check50MA,check20MA,check100MA,score,Bitcoin,yesterday,change,trend20MA,trend50MA,trend100MA,score_50MA,score_100MA
2018-12-19,3653.0,3912.73,3622.55,3662.22,94137.341014,1,4815.8404,5673.7725,3627.4615,0,1,0,0.38680000000000003,58,54.0,4.0,51.1,51.1,44.81,-0.02515599999999999,0.06002600000000001
2018-12-20,3660.01,4120.0,3635.0,4049.62,101543.835986,0,4762.4673999999995,5647.2747,3595.7805,0,1,0,0.12899999999999995,60,58.0,2.0,51.05,51.54,44.94,-0.01741999999999999,0.07059900000000002
2018-12-21,4051.86,4139.99,3764.0,3838.66,82343.850112,1,4716.0212,5624.8218,3596.1955000000003,0,1,0,1.5428,50,60.0,-10.0,51.45,52.02,45.08,-0.034103999999999995,0.05513300000000001
2018-12-22,3840.25,3979.0,3785.0,3948.91,42822.350872,0,4664.5944,5599.8222,3578.6275,0,1,0,2.2426,43,50.0,-7.0,51.7,52.24,45.1,-0.003247999999999993,0.06930100000000002
2018-12-23,3948.91,4021.53,3870.0,3929.71,40117.531529,1,4614.893,5574.4375,3568.0225,0,1,0,0.8016,43,43.0,0.0,51.65,52.38,45.06,0.04160400000000001,0.09461800000000001
2018-12-24,3929.71,4198.0,3924.83,4008.01,64647.809129,0,4565.745400000001,5548.9682999999995,3570.3075,0,1,0,1.4542000000000002,51,43.0,8.0,51.15,52.56,45.03,0.054614,0.102634
2018-12-25,4010.11,4020.0,3646.41,3745.79,62725.629432,1,4516.1885999999995,5523.8988,3573.126,0,1,0,0.0,44,51.0,-7.0,51.15,52.88,45.17,0.08369800000000001,0.130846
2018-12-26,3745.56,3837.15,3656.74,3777.74,42629.375817,0,4461.7246000000005,5496.3067,3571.9235,0,1,0,0.0,45,44.0,1.0,50.9,52.98,45.23,0.08369800000000001,0.12334000000000002
2018-12-27,3777.74,3813.98,3535.0,3567.91,44097.392912,1,4406.897199999999,5471.597200000001,3585.3730000000005,0,0,0,0.0,43,45.0,-2.0,50.65,53.06,45.28,0.0827,0.13959200000000002
2018-12-28,3567.89,3887.25,3540.04,3839.26,45964.304987,0,4346.6862,5443.911799999999,3593.5910000000003,0,1,0,-0.5983,44,43.0,1.0,49.05,53.2,45.3,0.0827,0.133106
2018-12-29,3839.0,3892.0,3670.0,3695.32,38874.373903,1,4293.8746,5418.385499999999,3615.0074999999997,0,1,0,1.2564,44,44.0,0.0,48.75,53.4,45.31,0.048868,0.11845800000000001
2018-12-30,3696.71,3903.5,3657.9,3801.91,33222.369262,0,4239.3812,5390.4187,3622.5049999999997,0,1,0,-0.7721,39,44.0,-5.0,48.65,53.56,45.35,0.06446199999999999,0.12293100000000001
2018-12-31,3803.12,3810.0,3630.33,3702.9,29991.77835,1,4186.758400000001,5360.8476,3640.9564999999993,0,1,0,-0.4767,38,39.0,-1.0,48.15,53.68,45.29,0.05955399999999999,0.11521
2019-01-01,3701.23,3810.16,3642.0,3797.14,23741.687033,1,4131.8202,5330.6461,3657.082,0,1,0,1.3953,42,38.0,4.0,47.55,53.82,45.27,0.064868,0.106831
2019-01-02,3796.45,3882.14,3750.45,3858.56,35156.463369,0,4078.7016,5301.5375,3674.689,0,1,0,0.0,42,42.0,0.0,47.25,53.96,45.34,0.10571,0.120784
2019-01-03,3857.57,3862.74,3730.0,3766.78,29406.948359,1,4026.7195999999994,5274.309200000001,3702.514,0,1,0,2.051,42,42.0,0.0,46.9,54.06,45.37,0.10571,0.120784
2019-01-04,3767.2,3823.64,3703.57,3792.01,29519.554671,0,3983.6069999999995,5247.5016000000005,3729.6445,0,1,0,-0.3595,40,42.0,-2.0,46.45,53.76,45.39,0.14673,0.136527
2019-01-05,3790.09,3840.99,3751.0,3770.96,30490.667751,1,3944.3792,5220.7705000000005,3758.6589999999997,0,1,0,0.6403,40,40.0,0.0,46.05,53.18,45.38,0.14634,0.132932
2019-01-06,3771.12,4027.71,3740.0,3987.6,36553.806709,0,3906.6795999999995,5191.5888,3785.7735000000002,1,1,0,0.0,38,40.0,-2.0,45.85,52.92,45.34,0.179956,0.144758
2019-01-07,3987.62,4017.9,3921.53,3975.45,31869.846264,0,3873.8658,5165.119000000001,3809.6994999999997,1,1,0,0.5267,40,38.0,2.0,45.0,52.84,45.35,0.199484,0.144758
2019-01-08,3976.76,4069.8,3903.0,3955.13,38901.423122,1,3840.1348000000003,5138.9097,3825.8230000000003,1,1,0,0.0,38,40.0,-2.0,44.3,52.64,45.41,0.224298,0.150025
2019-01-09,3955.45,4006.81,3930.04,3966.65,28989.439511,0,3821.0368000000003,5112.195299999999,3840.4685,1,1,0,0.0,41,38.0,3.0,43.3,52.02,45.44,0.213122,0.15002500000000002
2019-01-10,3966.06,3996.01,3540.0,3585.88,59402.22851,1,3809.1926000000003,5085.7457,3836.3200000000006,0,0,0,0.8271,45,41.0,4.0,42.35,50.84,45.5,0.230202,0.15002500000000002
2019-01-11,3585.88,3658.0,3465.0,3601.31,38338.654733,0,3787.6888,5056.346600000001,3823.6809999999996,0,0,0,-0.4574,39,45.0,-6.0,42.1,50.16,45.56,0.222756,0.15829600000000002
2019-01-12,3601.31,3618.19,3530.0,3583.13,21999.928354,0,3772.315,5027.2597000000005,3806.3010000000004,0,0,0,1.4754,34,35.0,-1.0,41.9,49.84,45.58,0.21360800000000002,0.143771
2019-01-13,3584.1,3611.1,3441.3,3476.81,26385.757454,1,3755.5654000000004,4997.1530999999995,3788.972,0,0,0,0.4404,35,34.0,1.0,41.45,49.34,45.51,0.260894,0.158525
2019-01-14,3477.56,3671.87,3467.02,3626.09,35235.211215,0,3746.4528000000005,4965.5647,3762.4119999999994,0,0,0,0.0,35,35.0,0.0,40.65,49.02,45.5,0.257374,0.153569
2019-01-15,3626.08,3648.42,3516.62,3553.06,34137.997459,1,3737.259,4935.8829,3756.4270000000006,0,0,0,0.25,34,35.0,-1.0,40.2,48.04,45.52,0.252564,0.153569
2019-01-16,3553.06,3645.0,3543.51,3591.84,27480.179977,1,3731.0762,4905.260899999999,3745.193,0,0,0,0.0,34,34.0,0.0,39.65,47.14,45.55,0.23594399999999996,0.155558
2019-01-17,3591.84,3634.7,3530.39,3616.21,29755.440838,0,3725.4088,4874.4492,3746.3894999999998,0,0,0,0.0,32,34.0,-2.0,39.2,46.24,45.51,0.23375999999999997,0.155558
2019-01-18,3613.32,3620.0,3565.75,3594.87,22713.446755,1,3712.4359999999997,4844.0452000000005,3735.237,0,0,0,0.0,29,32.0,-3.0,38.6,45.5,45.45,0.22833199999999998,0.155558
2019-01-19,3594.87,3720.0,3594.23,3665.3,22171.578123,0,3698.4165999999996,4813.6839,3730.2145000000005,0,0,0,0.0,31,29.0,2.0,37.85,44.9,45.35,0.23854599999999998,0.155558
2019-01-20,3665.75,3693.73,3475.0,3539.28,27901.938598,0,3690.8962,4787.8101,3723.3840000000005,0,0,0,0.0,29,31.0,-2.0,37.45,44.48,45.17,0.21136599999999997,0.16032500000000002
2019-01-21,3539.26,3559.51,3475.5,3526.9,19644.436839,1,3677.8814,4760.2228,3715.203,0,0,0,0.5179,29,29.0,0.0,37.0,44.16,45.04,0.22141199999999997,0.16101600000000002
2019-01-22,3526.88,3608.5,3434.85,3570.93,29336.442967,0,3665.1992,4732.1625,3701.691,0,0,0,-0.4574,31,29.0,2.0,36.35,43.86,45.0,0.200488,0.158191
2019-01-23,3570.41,3607.98,3514.5,3552.82,24938.842698,1,3658.9376,4704.4784,3687.3095000000003,0,0,0,0.0,30,31.0,-1.0,35.8,43.42,44.97,0.183948,0.150005
2019-01-24,3552.97,3589.0,3529.22,3569.62,20826.25118,0,3650.9611999999997,4672.4816,3676.6115,0,0,0,-0.296,32,30.0,2.0,35.2,43.0,44.84,0.21908999999999998,0.155819
2019-01-25,3569.07,3587.15,3522.51,3565.29,17608.346671,0,3646.9568,4640.5851,3665.4920000000006,0,0,0,-0.6989,29,32.0,-3.0,34.8,42.66,44.78,0.21317,0.15285900000000002
2019-01-26,3566.69,3662.94,3545.0,3565.25,19476.532344,0,3648.0876000000003,4608.8291,3655.2084999999997,0,0,0,0.0,28,29.0,-1.0,34.25,42.24,44.71,0.200988,0.14587000000000003
2019-01-27,3565.62,3579.0,3486.0,3550.84,22735.598162,0,3651.3215999999998,4578.2919999999995,3634.0910000000003,0,0,0,0.0,29,28.0,1.0,33.75,41.3,44.61,0.200988,0.13806200000000002
2019-01-28,3550.05,3557.75,3380.27,3434.15,40405.111401,0,3654.1198,4548.5116,3612.8605,0,0,0,-0.9965999999999999,34,29.0,5.0,33.2,40.88,44.55,0.21064800000000003,0.13806200000000002
2019-01-29,3434.0,3443.45,3349.92,3411.04,29544.928977,1,3651.8954,4516.9691,3586.8115000000007,0,0,0,0.0,33,34.0,-1.0,33.0,40.64,44.55,0.190716,0.11894600000000001
2019-01-30,3410.04,3478.0,3387.1,3458.18,23968.260243,0,3651.4586,4485.178400000001,3559.031,0,0,0,-0.4374,31,33.0,-2.0,32.6,40.32,44.57,0.19808,0.11894600000000001
2019-01-31,3457.5,3489.2,3418.8,3434.1,29607.190253,1,3653.0144,4453.9482,3552.6460000000006,0,0,0,0.9852000000000001,31,31.0,0.0,31.9,39.94,44.52,0.194332,0.11457200000000001
2019-02-01,3434.1,3488.0,3401.2,3462.07,25260.476159,1,3652.7964,4422.7541,3544.2854999999995,0,0,0,1.3599999999999999,30,31.0,-1.0,31.5,39.6,44.46,0.214036,0.132897
2019-02-02,3462.2,3526.4,3440.29,3504.77,17920.802,0,3655.9966000000004,4391.7198,3538.2325000000005,0,0,0,0.9642999999999999,29,30.0,-1.0,31.3,39.22,44.4,0.241236,0.13658199999999998
2019-02-03,3504.06,3511.09,3426.0,3458.11,19867.33639,1,3661.6086,4361.4866,3539.6305,0,0,0,0.0,27,29.0,-2.0,31.0,38.78,44.26,0.27838999999999997,0.146225
2019-02-04,3458.11,3484.88,3433.31,3463.22,23131.981108,1,3666.5364,4330.6813999999995,3531.2314999999994,0,0,0,0.5267,31,27.0,4.0,30.6,38.36,44.18,0.27838999999999997,0.137548
2019-02-05,3463.22,3478.97,3448.43,3471.59,25264.41503,0,3671.2274000000007,4300.2576,3526.7394999999997,0,0,0,0.7096,36,31.0,5.0,30.45,38.1,44.2,0.31051599999999996,0.140889
2019-02-06,3471.57,3482.72,3380.0,3405.37,35310.244846,0,3670.4776,4270.0742,3520.7270000000003,0,0,0,-0.0516,34,36.0,-2.0,30.55,37.72,44.24,0.309328,0.13675199999999998
2019-02-07,3407.0,3426.45,3390.0,3398.4,18665.538638,1,3665.5254,4240.6829,3510.185,0,0,0,0.3612,34,34.0,0.0,30.65,37.32,44.21,0.297628,0.13623600000000002
2019-02-08,3398.4,3733.58,3373.1,3659.04,47968.058013,1,3660.2490000000003,4211.3582,3500.3615,0,1,0,0.0,36,34.0,2.0,30.9,36.84,44.19,0.297116,0.139848
2019-02-09,3660.27,3680.02,3625.13,3665.18,24759.833719,1,3652.4374,4184.2293,3500.0485,1,1,0,0.0,32,36.0,-4.0,31.15,36.36,44.19,0.29453599999999996,0.130216
2019-02-10,3665.18,3684.99,3609.76,3680.06,23250.602634,0,3648.9678,4156.7811,3506.3435,1,1,0,-0.2732,30,32.0,-2.0,31.3,36.0,44.12,0.26367999999999997,0.130216
2019-02-11,3679.75,3684.9,3615.53,3631.05,24954.614571,1,3643.5908,4129.2419,3514.0015,0,1,0,0.0,33,30.0,3.0,31.35,35.74,44.06,0.21336399999999997,0.12748400000000001
2019-02-12,3631.05,3667.6,3582.34,3631.46,29479.59823,0,3637.6176,4101.681500000001,3517.0074999999997,0,1,0,-0.1553,31,33.0,-2.0,31.45,35.54,44.05,0.197332,0.125973
2019-02-13,3631.51,3670.0,3591.75,3609.4,25773.997648,0,3630.0866000000005,4073.1375999999996,3520.9395000000004,0,1,0,0.0,30,31.0,-1.0,31.5,35.14,44.01,0.16514199999999998,0.12442
2019-02-14,3608.34,3626.4,3568.11,3590.56,21753.501261,1,3627.3588,4044.5416999999998,3522.9284999999995,0,1,0,-0.2481,30,30.0,0.0,31.4,34.86,43.92,0.16514199999999998,0.12442
2019-02-15,3590.57,3653.23,3573.45,3602.47,20777.872899,1,3623.6152,4015.2562,3524.192,0,1,0,0.6493,29,30.0,-1.0,31.45,34.56,43.81,0.16018000000000002,0.12144
2019-02-16,3602.49,3648.2,3597.91,3618.41,19565.992751,1,3624.3064,3985.4963000000002,3526.053,0,1,0,0.8734,29,29.0,0.0,31.5,34.28,43.74,0.17316600000000001,0.127933
2019-02-17,3617.22,3700.11,3604.4,3667.58,25690.227779,1,3619.8894,3956.882,3529.4315,1,1,0,0.0,27,29.0,-2.0,31.5,33.98,43.69,0.20259999999999997,0.12573399999999998
2019-02-18,3667.62,3925.0,3655.0,3898.6,64042.730492,1,3619.3345999999997,3929.3579000000004,3541.103,1,1,0,0.0,35,27.0,8.0,31.15,33.64,43.6,0.17747199999999996,0.120967
2019-02-19,3897.35,3994.52,3856.0,3907.79,50207.172667,1,3621.2683999999995,3904.0134,3565.4809999999998,1,1,1,-0.43350000000000005,40,35.0,5.0,31.25,33.56,43.62,0.19291399999999995,0.126234
2019-02-20,3907.35,3986.98,3870.66,3969.74,36205.14085,0,3625.3662,3878.5931999999993,3587.9615,1,1,1,0.3802,32,40.0,-8.0,31.7,33.6,43.71,0.193778,0.129323
2019-02-21,3969.74,4016.48,3901.03,3937.31,31103.884728,1,3628.8182,3853.7599000000005,3614.7434999999996,1,1,1,0.7030000000000001,35,32.0,3.0,31.75,33.4,43.68,0.17347599999999996,0.139593
2019-02-22,3937.31,3988.0,3926.65,3962.0,23943.16375,1,3630.3932,3828.5564,3638.5055,1,1,1,0.6041,33,35.0,-2.0,32.0,33.26,43.66,0.18753599999999998,0.146623
2019-02-23,3962.0,4162.02,3933.15,4117.76,33657.942883,0,3634.2976,3808.9523000000004,3661.3670000000006,1,1,1,0.6908,35,33.0,2.0,32.2,33.08,43.42,0.158598,0.15266400000000002
2019-02-24,4118.0,4198.0,3712.66,3743.56,62224.18689,1,3640.8126,3792.5959,3694.3495000000003,1,1,0,0.0,38,35.0,3.0,32.6,32.98,43.08,0.17960399999999996,0.162972
2019-02-25,3743.56,3872.66,3740.0,3827.92,38102.966245,0,3640.2646000000004,3773.4721000000004,3708.3665,1,1,1,-0.6636,35,38.0,-3.0,32.95,32.94,42.93,0.16679799999999997,0.17337699999999998
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,1,3637.0710000000004,3755.4684,3726.1829999999995,1,1,1,0.060299999999999965,32,35.0,-3.0,32.9,32.88,42.86,0.15352599999999997,0.17650500000000002
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,0,3633.7466,3736.9407,3746.3759999999993,1,1,1,0.0,30,32.0,-2.0,32.8,32.72,42.68,0.144198,0.18424799999999997
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,1,3631.0054,3726.0211,3767.3595,1,1,1,0.0,33,30.0,3.0,32.6,32.56,42.29,0.144198,0.17865999999999999
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,0,3627.9462,3718.5694,3775.0919999999996,1,1,1,0.5106,29,33.0,-4.0,32.45,32.4,41.62,0.144198,0.18719999999999998
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,0,3632.6886,3710.1887,3782.983,1,1,1,0.0,27,29.0,-2.0,32.3,32.08,41.12,0.137868,0.18031199999999997
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,0,3637.0609999999997,3704.688,3789.9764999999998,1,1,1,0.0,32,27.0,5.0,32.15,31.84,40.84,0.14701599999999998,0.18031199999999997
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,1,3641.5534,3698.5594,3798.8115,1,0,1,0.5175,30,32.0,-2.0,32.1,31.8,40.57,0.11750799999999999,0.18920099999999998
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,1,3646.3232000000003,3696.388,3803.0035,1,1,1,0.3612,31,30.0,1.0,32.05,31.7,40.36,0.11904999999999999,0.18821200000000002
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,1,3650.9559999999997,3694.1075,3815.4199999999996,1,1,1,-0.7530000000000001,30,31.0,-1.0,32.1,31.62,39.83,0.126274,0.189419
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,0,3657.1315999999997,3694.1039,3828.9840000000004,1,1,1,0.0,32,30.0,2.0,32.1,31.54,39.34,0.10621399999999999,0.171079
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,1,3662.7676,3694.0882,3842.5425000000005,1,1,1,0.0,29,32.0,-3.0,32.25,31.5,38.87,0.10621399999999999,0.169987
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,0,3667.7412,3690.0886000000005,3854.8665,1,1,1,0.5423,30,29.0,1.0,32.25,31.44,38.47,0.10621399999999999,0.167273
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,0,3674.7046,3686.5606,3868.6394999999998,1,1,1,0.0,32,30.0,2.0,32.4,31.46,38.18,0.11706,0.17780299999999996
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,1,3679.735,3685.3156,3869.5505000000003,1,1,1,0.0,29,32.0,-3.0,32.25,31.48,37.98,0.11706,0.164213
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,0,3686.3815999999997,3682.1314999999995,3867.7415,1,1,1,0.0,29,29.0,0.0,31.7,31.48,37.82,0.11706,0.16923599999999997
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,1,3693.4982,3679.3487,3863.3910000000005,1,1,1,0.4404,29,29.0,0.0,31.55,31.48,37.67,0.10670199999999999,0.153595
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,1,3699.3996,3679.1686,3859.8255,1,1,1,0.3612,28,29.0,-1.0,31.25,31.44,37.43,0.12465799999999998,0.154303
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,1,3705.8856,3678.4234,3855.5814999999993,1,1,1,0.7269,27,28.0,-1.0,31.0,31.4,37.2,0.13188199999999997,0.17548599999999998
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,0,3712.9684,3679.9625999999994,3845.8815000000004,1,1,1,-0.1531,30,27.0,3.0,30.6,31.3,36.98,0.15233999999999998,0.182755
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,1,3721.7821999999996,3684.9348999999997,3859.0025,1,1,1,0.2006,28,30.0,-2.0,30.2,31.32,36.78,0.16325599999999998,0.182122
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,1,3730.1,3690.7107999999994,3866.6635,1,1,1,0.2732,30,28.0,2.0,29.85,31.32,36.31,0.16726799999999997,0.18412799999999996
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,1,3738.8394,3696.4796,3875.5925,1,1,1,0.0,30,30.0,0.0,29.75,31.34,36.11,0.17273199999999997,0.19168999999999997
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,0,3750.467,3701.1812,3885.4655,1,1,1,0.5645,33,30.0,3.0,29.75,31.26,35.95,0.19266399999999997,0.19168999999999997
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,1,3763.107,3707.2827999999995,3896.933,1,1,1,-0.7845,30,33.0,-3.0,29.75,31.26,35.79,0.203954,0.201017
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,1,3773.5562,3713.2852999999996,3904.815,1,1,1,0.6477999999999999,29,30.0,-1.0,29.8,31.24,35.59,0.197012,0.19567199999999998
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,0,3784.6128000000003,3718.7045999999996,3913.165,1,1,1,0.8176,27,29.0,-2.0,29.9,31.2,35.4,0.190264,0.20215
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,0,3795.4916,3725.7441,3923.0780000000004,1,1,1,0.6908,25,27.0,-2.0,29.65,31.14,35.18,0.17941599999999996,0.21032599999999999
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,1,3805.2398,3733.4242,3936.922,1,0,1,0.0,28,25.0,3.0,29.4,31.06,34.92,0.17394600000000002,0.22616799999999998
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,1,3814.8,3740.6682,3940.8415,1,1,1,0.0,28,28.0,0.0,29.25,31.08,34.72,0.17394600000000002,0.22616799999999998
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,0,3824.5065999999997,3747.867,3945.1769999999997,1,1,1,0.0,32,28.0,4.0,29.15,31.02,34.56,0.163412,0.23696399999999998
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,1,3835.8357999999994,3753.1567000000005,3953.3975,1,1,1,0.4574,30,32.0,-2.0,29.15,30.94,34.33,0.14921999999999996,0.22927399999999998
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,1,3848.2846000000004,3756.905,3961.5434999999998,1,1,1,0.0,31,30.0,1.0,29.2,30.86,34.09,0.1594,0.22851400000000002
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,0,3862.3816,3761.3153,3969.554,1,1,1,0.8849,29,31.0,-2.0,29.25,30.8,33.82,0.15217599999999998,0.224646
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,1,3871.3402,3761.8888,3979.0615,1,1,1,0.34,27,29.0,-2.0,29.1,30.66,33.51,0.16987399999999997,0.23220499999999997
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,1,3880.1156,3764.5416999999998,3990.6784999999995,1,1,1,0.0,31,27.0,4.0,29.0,30.56,33.28,0.17667399999999997,0.22017699999999998
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,1,3889.4056,3766.4982,4003.7699999999995,1,1,1,-0.34,73,31.0,42.0,29.1,30.58,33.16,0.18213799999999997,0.19775099999999998
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,0,3913.9303999999997,3775.7739999999994,4053.3345,1,1,1,0.19619999999999999,77,73.0,4.0,31.3,31.38,33.46,0.17533799999999997,0.18633499999999997
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,1,3939.9532,3785.0199,4106.1085,1,1,1,0.34,56,77.0,-21.0,33.75,32.3,33.72,0.18236799999999997,0.173755
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,1,3965.7384,3796.5486,4154.853499999999,1,1,1,-0.0258,42,56.0,-14.0,35.2,32.82,33.84,0.18916799999999998,0.17715499999999998
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,1,3994.0262,3808.8207,4204.802,1,1,1,-0.4884,37,42.0,-5.0,35.8,33.06,33.81,0.193614,0.17689699999999997
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,1,4022.8546,3823.5805,4257.9395,1,1,1,0.0,39,37.0,2.0,36.25,33.22,33.75,0.17085999999999998,0.17201299999999997
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,0,4053.8918,3836.8906000000006,4317.0625,1,1,1,-0.5411,46,39.0,7.0,36.7,33.42,33.7,0.15339199999999997,0.177996
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,1,4085.2782,3852.3064,4378.131,1,1,1,0.0,38,46.0,-8.0,37.5,33.8,33.72,0.14257,0.16002100000000002
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,0,4110.3062,3865.7873,4433.479,1,1,1,0.0,42,38.0,4.0,37.75,33.86,33.71,0.14257,0.167742
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,1,4138.3153999999995,3881.8408,4499.8595000000005,1,1,1,1.1733,40,42.0,-2.0,38.35,33.9,33.75,0.15123999999999999,0.17250900000000002
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,0,4159.268,3894.0431,4551.3815,1,1,1,-0.07279999999999998,38,40.0,-2.0,38.9,34.06,33.73,0.167102,0.170289
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,1,4181.482,3905.9376,4603.4815,1,1,1,0.13650000000000007,35,38.0,-3.0,39.45,34.12,33.69,0.151586,0.169561
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,0,4203.1464000000005,3918.722,4656.1335,1,1,1,-0.2263,32,35.0,-3.0,39.95,34.16,33.62,0.142234,0.150416
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,1,4223.4172,3932.1149,4715.8925,1,1,1,0.0,36,32.0,4.0,40.15,34.1,33.54,0.12389199999999999,0.151748
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,1,4249.045,3944.6548000000003,4769.7125,1,1,1,-0.5994,37,36.0,1.0,40.55,34.06,33.5,0.12389199999999999,0.145345
2019-04-17,5173.72,5230.4,5146.8,5202.82,23307.536134,1,4275.960999999999,3956.5159999999996,4826.496,1,1,1,-0.6486,38,37.0,1.0,40.8,34.1,33.49,0.125176,0.139351
2019-04-18,5202.41,5287.0,5198.8,5258.44,22619.239001,1,4303.8328,3968.7897000000003,4885.2465,1,1,1,0.3612,36,38.0,-2.0,41.2,34.22,33.47,0.11099799999999999,0.127598
2019-04-19,5258.44,5320.0,5175.0,5258.68,24611.236323,1,4332.6402,3981.8228000000004,4943.005999999999,1,1,1,-0.1939,36,36.0,0.0,41.45,34.34,33.45,0.118222,0.13121
2019-04-20,5258.68,5333.42,5230.1,5291.73,19168.908274,0,4361.54,3994.7431,5000.5915,1,1,1,0.7531,34,36.0,-2.0,41.8,34.4,33.4,0.11434399999999999,0.129271
2019-04-21,5292.91,5314.35,5165.0,5256.14,25549.570939,1,4390.9146,4011.8016,5059.9805,1,1,1,0.25,38,34.0,4.0,42.15,34.5,33.29,0.119194,0.128531
2019-04-22,5257.41,5400.0,5208.35,5357.14,29563.852309,1,4419.6388,4028.3498999999997,5115.5595,1,1,1,0.9081,34,38.0,-4.0,42.5,34.72,33.28,0.124194,0.135605
2019-04-23,5357.14,5600.0,5332.41,5493.31,41262.103917,0,4450.6266000000005,4046.09,5140.552,1,1,1,0.4939,46,34.0,12.0,40.55,34.76,33.28,0.142356,0.129932
